"","subject","trigger","prime.x","list.x","target","stemid","correct_response","target.resp","target.acc","target.rt","target.rt.trm.err","relatedness","w_word","stem","affix","whl_word_len","afx_len","stem_len","transp","afx_onset","stem_frq","stem_logfrq","whl_word_freq","whl_word_logfrq","rel_frq","prime.y","afx_frq","med_splt","r1_splt","r1.5_splt","list.y"
"1596",14,196,"debtor","List1","fool",96,6,6,1,691,691,"unrelated","foolish","fool","ish",7,3,4,"transparent","vowel",37.4804,1.585239578,20.525,1.33294316,1.18927770094167,"foolish","high","low","high","low","B"
"1597",14,197,"prayer","List1","freak",97,6,6,1,605,605,"unrelated","freakish","freak","ish",8,3,5,"transparent","vowel",5.35435,0.803071132,0.713913,0.233988773,3.432092567,"freakish","high","high","high","high","B"
"1598",14,198,"professor","List1","flax",98,6,6,1,593,593,"unrelated","flaxen","flax","en",6,2,4,"transparent","vowel",2.20123,0.505316878,0.118986,0.048824653,10.349625376,"flaxen","high","high","high","high","B"
"1599",14,199,"soften","List1","hunt",99,6,6,1,606,606,"unrelated","hunter","hunt","er",6,2,4,"transparent","vowel",22.9642,1.379562935,11.8391,1.108534581,1.244492465,"hunter","high","low","high","low","B"
"1600",14,200,"fasten","List1","sail",100,6,6,1,708,708,"unrelated","sailor","sail","or",6,2,4,"transparent","vowel",8.21,0.96425963,5.88978,0.838205355,1.15038590853385,"sailor","high","low","high","low","B"
"1601",15,1,"breadth","List2","bread",1,6,6,1,599,599,"related","breadth","bread","th",7,2,5,"opaque","consonant",76.9836,1.89200328,4.40246,0.73259156,2.58261681,"breadth","low","high","high","high","A"
"1602",15,2,"hearth","List2","hear",2,6,6,1,609,609,"related","hearth","hear","th",6,2,4,"opaque","consonant",183.476,2.265939873,4.64044,0.751312984,3.01597326,"hearth","low","high","high","high","A"
"1603",15,3,"youth","List2","you",3,6,6,1,492,492,"related","youth","you","th",5,2,3,"opaque","consonant",6334.67,3.801792548,63.4788,1.809416946,2.101114701,"youth","low","low","high","high","A"
"1604",15,4,"kindling","List1","kind",4,6,6,1,368,368,"related","kindling","kind","ling",8,4,4,"opaque","consonant",409.846,2.613679063,0.951884,0.290454004,8.998598807,"kindling","low","high","high","high","B"
"1605",15,5,"dumpling","List1","dump",5,6,6,1,655,655,"related","dumpling","dump","ling",8,4,4,"opaque","consonant",7.67457,0.938247956,0.356957,0.132566086,7.077586563,"dumpling","low","high","high","high","B"
"1606",15,6,"random","List1","ran",6,6,6,1,606,606,"related","random","ran","dom",6,3,3,"opaque","consonant",116.606,2.070429479,18.2643,1.284753233,1.61153864,"random","low","low","high","high","B"
"1607",15,7,"dearth","List1","dear",7,6,6,1,477,477,"related","dearth","dear","th",6,2,4,"opaque","consonant",119.58,2.08127528,0.951884,0.290454004,7.16559332690214,"dearth","low","high","high","high","B"
"1608",15,8,"career","List2","car",8,6,6,1,827,827,"related","career","car","eer",6,3,3,"opaque","vowel",274.916,2.440776885,57.1725,1.764717728,1.383097617,"career","low","low","high","low","A"
"1609",15,9,"ratify","List2","rat",9,6,6,1,499,499,"related","ratify","rat","ify",6,3,3,"opaque","vowel",8.68594,0.986141774,0.713913,0.233988773,4.214483273,"ratify","low","high","high","high","A"
"1610",15,10,"factory","List2","fact",10,6,6,1,506,506,"related","factory","fact","ory",7,3,4,"opaque","vowel",448.635,2.65286011,39.2652,1.604929861,1.65294457584216,"factory","low","low","high","high","A"
"1611",15,11,"pillory","List2","pill",11,6,6,1,453,453,"related","pillory","pill","ory",7,3,4,"opaque","vowel",13.8023,1.170329202,0.416449,0.151200942,7.740224226,"pillory","low","high","high","high","A"
"1612",15,12,"hickory","List1","hick",12,6,6,1,781,781,"related","hickory","hick","ory",7,3,4,"opaque","vowel",1.24935,0.352057037,1.13036,0.328452999,1.071864276,"hickory","low","low","high","low","B"
"1613",15,13,"auditory","List1","audit",13,6,6,1,642,642,"related","auditory","audit","ory",8,3,5,"opaque","vowel",1.6063,0.416024404,0.356957,0.132566086,3.138241562,"auditory","low","high","high","high","B"
"1614",15,14,"testify","List1","test",14,6,6,1,664,664,"related","testify","test","ify",7,3,4,"opaque","vowel",79.4228,1.905379189,5.23536,0.794861533,2.397120891,"testify","low","high","high","high","B"
"1615",15,15,"seedling","List2","seed",15,6,6,1,587,587,"related","seedling","seed","ling",8,4,4,"transparent","consonant",28.616,1.471526401,0.594928,0.202741082,7.258155965,"seedling","low","high","high","high","A"
"1616",15,16,"warmth","List2","warm",16,6,6,1,503,503,"related","warmth","warm","th",6,2,4,"transparent","consonant",94.177,1.978532012,24.987,1.414756146,1.398496848,"warmth","low","low","high","low","A"
"1617",15,17,"fourth","List2","four",17,6,6,1,506,506,"related","fourth","four","th",6,2,4,"transparent","consonant",319.714,2.506117918,45.274,1.665337042,1.504871298,"fourth","low","low","high","high","A"
"1618",15,18,"boyhood","List2","boy",18,6,6,1,565,565,"related","boyhood","boy","hood",7,4,3,"transparent","consonant",223.871,2.351933451,4.52145,0.742053144,3.16949462,"boyhood","low","high","high","high","A"
"1619",15,19,"eleventh","List2","eleven",19,6,6,1,510,510,"related","eleventh","eleven","th",8,2,6,"transparent","consonant",40.0386,1.613192537,4.69993,0.755869522,2.134220904,"eleventh","low","low","high","high","A"
"1620",15,20,"sixth","List2","six",20,6,6,1,763,763,"related","sixth","six","th",5,2,3,"transparent","consonant",203.227,2.310113158,16.063,1.232055391,1.875007547,"sixth","low","low","high","high","A"
"1621",15,21,"duckling","List2","duck",21,6,6,1,448,448,"related","duckling","duck","ling",8,4,4,"transparent","consonant",9.8758,1.036461213,0.297464,0.113095317,9.164492672,"duckling","low","high","high","high","A"
"1622",15,22,"stardom","List2","star",22,6,6,1,461,461,"related","stardom","star","dom",7,3,4,"transparent","consonant",54.6738,1.745650865,1.13036,0.328452999,5.314766085,"stardom","low","high","high","high","A"
"1623",15,23,"manhood","List2","man",23,6,6,1,440,440,"related","manhood","man","hood",7,4,3,"transparent","consonant",1024.11,3.01077047,6.06826,0.849312516,3.5449500740138,"manhood","low","high","high","high","A"
"1624",15,24,"boredom","List1","bore",24,6,6,1,930,930,"related","boredom","bore","dom",7,3,4,"transparent","consonant",28.497,1.469777848,15.2301,1.210321196,1.214370079,"boredom","low","low","high","low","B"
"1625",15,25,"tenth","List1","ten",25,6,6,1,621,621,"related","tenth","ten","th",5,2,3,"transparent","consonant",219.647,2.343698027,10.5302,1.061836841,2.207211065,"tenth","low","low","high","high","B"
"1626",15,26,"freedom","List1","free",26,6,6,1,582,582,"related","freedom","free","dom",7,3,4,"transparent","consonant",209.652,2.323565587,101.673,2.011456252,1.155165857,"freedom","low","low","high","low","B"
"1627",15,27,"kingdom","List1","king",27,6,6,1,535,535,"related","kingdom","king","dom",7,3,4,"transparent","consonant",91.7378,1.967256789,28.973,1.476730214,1.332170744,"kingdom","low","low","high","low","B"
"1628",15,28,"sapling","List1","sap",28,6,6,1,1431,NA,"related","sapling","sap","ling",7,4,3,"transparent","consonant",2.79616,0.579344509,0.713913,0.233988773,2.475950017,"sapling","low","high","high","high","B"
"1629",15,29,"earthling","List1","earth",29,6,6,1,428,428,"related","earthling","earth","ling",9,4,5,"transparent","consonant",161.999,2.21218494,0.237971,0.092710471,23.861219690479,"earthling","low","high","high","high","B"
"1630",15,30,"growth","List1","grow",30,6,6,1,617,617,"related","growth","grow","th",6,2,4,"transparent","consonant",95.4264,1.984195953,121.841,2.089343343,0.949674432,"growth","low","low","low","low","B"
"1631",15,31,"serfdom","List1","serf",31,6,5,0,637,NA,"related","serfdom","serf","dom",7,3,4,"transparent","consonant",0.356957,0.132566086,0.237971,0.092710471,1.429893335,"serfdom","low","low","high","low","B"
"1632",15,32,"health","List1","heal",32,6,6,1,628,628,"related","health","heal","th",6,2,4,"transparent","consonant",4.75942,0.76037875,130.587,2.119212986,0.35880242083473,"health","low","low","low","low","B"
"1633",15,33,"cashier","List2","cash",33,6,6,1,428,428,"related","cashier","cash","ier",7,3,4,"transparent","vowel",54.3169,1.742857834,2.20123,0.505316878,3.449039418,"cashier","low","high","high","high","A"
"1634",15,34,"solidify","List2","solid",34,6,6,1,518,518,"related","solidify","solid","ify",8,3,5,"transparent","vowel",46.5233,1.67690659,0.475942,0.169069291,9.91845751622358,"solidify","low","high","high","high","A"
"1635",15,35,"fortify","List2","fort",35,6,6,1,617,617,"related","fortify","fort","ify",7,3,4,"transparent","vowel",23.7971,1.394400893,1.18986,0.340416351,4.09616308,"fortify","low","high","high","high","A"
"1636",15,36,"profiteer","List2","profit",36,6,6,1,473,473,"related","profiteer","profit","eer",9,3,6,"transparent","vowel",36.945,1.579154557,0.118986,0.048824653,32.343384492,"profiteer","low","high","high","high","A"
"1637",15,37,"directory","List2","direct",37,6,6,1,573,573,"related","directory","direct","ory",9,3,6,"transparent","vowel",94.2365,1.978803426,3.98601,0.697753145,2.835964893,"directory","low","high","high","high","A"
"1638",15,38,"armory","List2","arm",38,6,6,1,493,493,"related","armory","arm","ory",6,3,3,"transparent","vowel",111.132,2.049729568,0,0,2049729568,"armory","low","high","high","high","A"
"1639",15,39,"acidify","List2","acid",39,6,6,1,465,465,"related","acidify","acid","ify",7,3,4,"transparent","vowel",21.8933,1.359708399,0,0,1359708399,"acidify","low","high","high","high","A"
"1640",15,40,"frontier","List2","front",40,6,6,1,553,553,"related","frontier","front","ier",8,3,5,"transparent","vowel",263.077,2.421730578,13.0884,1.148861674,2.107939216,"frontier","low","low","high","high","A"
"1641",15,41,"humidify","List2","humid",41,6,6,1,610,610,"related","humidify","humid","ify",8,3,5,"transparent","vowel",3.03413,0.605749889,0.237971,0.092710471,6.533780661,"humidify","low","high","high","high","A"
"1642",15,42,"classify","List1","class",42,6,6,1,647,647,"related","classify","class","ify",8,3,5,"transparent","vowel",203.287,2.310240731,1.6658,0.425827564,5.425296343,"classify","low","high","high","high","B"
"1643",15,43,"hotelier","List1","hotel",43,6,6,1,520,520,"related","hotelier","hotel","ier",8,3,5,"transparent","vowel",125.589,2.102395969,0.178478,0.071321479,29.47773895,"hotelier","low","high","high","high","B"
"1644",15,44,"marketeer","List1","market",44,6,6,1,490,490,"related","marketeer","market","eer",9,3,6,"transparent","vowel",132.55,2.125643892,0.178478,0.071321479,29.803698577,"marketeer","low","high","high","high","B"
"1645",15,45,"justify","List1","just",45,6,6,1,650,650,"related","justify","just","ify",7,3,4,"transparent","vowel",1236.44,3.09252415,16.42,1.241048151,2.49186475562312,"justify","low","high","high","high","B"
"1646",15,46,"courtier","List1","court",46,6,6,1,660,660,"related","courtier","court","ier",8,3,5,"transparent","vowel",128.088,2.110885872,1.6063,0.416024404,5.073947217,"courtier","low","high","high","high","B"
"1647",15,47,"nullify","List1","null",47,6,6,1,596,596,"related","nullify","null","ify",7,3,4,"transparent","vowel",0.356957,0.132566086,0.713913,0.233988773,0.566548915,"nullify","low","low","low","low","B"
"1648",15,48,"racketeer","List1","racket",48,6,6,1,458,458,"related","racketeer","racket","eer",9,3,6,"transparent","vowel",11.7201,1.104490526,0.0594928,0.02509801,44.0070938689126,"racketeer","low","high","high","high","B"
"1649",15,49,"musketeer","List1","musket",49,6,6,1,571,571,"related","musketeer","musket","eer",9,3,6,"transparent","vowel",0.65442,0.218645772,0,0,218645772,"musketeer","low","high","high","high","B"
"1650",15,50,"clothier","List1","cloth",50,6,6,1,511,511,"related","clothier","cloth","ier",8,3,5,"transparent","vowel",47.2967,1.683917457,0,0,1683917457,"clothier","low","high","high","high","B"
"1651",15,51,"witness","List2","wit",51,6,6,1,997,997,"related","witness","wit","ness",7,4,3,"opaque","consonant",11.0062,1.079405574,23.7376,1.393357563,0.774679524,"witness","high","low","low","low","A"
"1652",15,52,"imply","List1","imp",52,6,6,1,899,899,"related","imply","imp","ly",5,2,3,"opaque","consonant",1.01138,0.303494127,12.1365,1.11847967,0.271345233059672,"imply","high","low","low","low","B"
"1653",15,53,"listen","List2","list",53,6,6,1,1391,NA,"related","listen","list","en",6,2,4,"opaque","vowel",74.6634,1.878885853,75.4368,1.883302497,0.99765484,"listen","high","low","low","low","A"
"1654",15,54,"pastor","List2","past",54,6,6,1,677,677,"related","pastor","past","or",6,2,4,"opaque","vowel",273.786,2.438994602,3.62906,0.66549281,3.66494507782143,"pastor","high","high","high","high","A"
"1655",15,55,"banish","List2","ban",55,6,6,1,687,687,"related","banish","ban","ish",6,3,3,"opaque","vowel",13.6833,1.166823672,2.14174,0.497170241,2.346929831,"banish","high","low","high","high","A"
"1656",15,56,"heathen","List2","heath",56,6,6,1,524,524,"related","heathen","heath","en",7,2,5,"opaque","vowel",13.6238,1.165060239,2.55819,0.551229135,2.113567957,"heathen","high","low","high","high","A"
"1657",15,57,"mister","List2","mist",57,6,6,1,698,698,"related","mister","mist","er",6,2,4,"opaque","vowel",13.8023,1.170329202,7.02015,0.904182491,1.294350656,"mister","high","low","high","low","A"
"1658",15,58,"raptor","List2","rapt",58,6,6,1,565,565,"related","raptor","rapt","or",6,2,4,"opaque","vowel",2.14174,0.497170241,0,0,497170241,"raptor","high","high","high","high","A"
"1659",15,59,"flower","List1","flow",59,6,6,1,457,457,"related","flower","flow","er",6,2,4,"opaque","vowel",41.9424,1.632886313,27.9616,1.461822551,1.11702088,"flower","high","low","high","low","B"
"1660",15,60,"traitor","List1","trait",60,6,5,0,793,NA,"related","traitor","trait","or",7,2,5,"opaque","vowel",3.2721,0.63064141,6.18725,0.856562752,0.736246594649674,"traitor","high","low","low","low","B"
"1661",15,61,"limber","List1","limb",61,6,6,1,1355,NA,"related","limber","limb","er",6,2,4,"opaque","vowel",7.91254,0.950001492,0.773406,0.248808173,3.818208529,"limber","high","high","high","high","B"
"1662",15,62,"hunger","List1","hung",62,6,5,0,493,NA,"related","hunger","hung","er",6,2,4,"opaque","vowel",58.6004,1.775249174,25.2249,1.418713841,1.251308841,"hunger","high","low","high","low","B"
"1663",15,63,"pollen","List1","poll",63,6,5,0,566,NA,"related","pollen","poll","en",6,2,4,"opaque","vowel",8.38848,0.972595285,5.88978,0.838205355,1.160330554,"pollen","high","low","high","low","B"
"1664",15,64,"vanish","List1","van",64,6,6,1,479,479,"related","vanish","van","ish",6,3,3,"opaque","vowel",56.3396,1.758454659,6.18725,0.856562752,2.052919827,"vanish","high","low","high","high","B"
"1665",15,65,"helpless","List2","help",65,6,6,1,450,450,"related","helpless","help","less",8,4,4,"transparent","consonant",375.221,2.575443033,19.3351,1.308246312,1.968622428,"helpless","high","low","high","high","A"
"1666",15,66,"chiefly","List2","chief",66,6,6,1,389,389,"related","chiefly","chief","ly",7,2,5,"transparent","consonant",105.54,2.027512692,11.3036,1.090032203,1.860048432,"chiefly","high","low","high","high","A"
"1667",15,67,"strongly","List2","strong",67,6,6,1,367,367,"related","strongly","strong","ly",8,2,6,"transparent","consonant",167.948,2.227753055,42.3588,1.637077254,1.360811195,"strongly","high","low","high","low","A"
"1668",15,68,"deafness","List2","deaf",68,6,6,1,508,508,"related","deafness","deaf","ness",8,4,4,"transparent","consonant",9.51884,1.021967849,2.08225,0.488867861,2.090478693,"deafness","high","low","high","high","A"
"1669",15,69,"deadly","List2","dead",69,6,6,1,553,553,"related","deadly","dead","ly",6,2,4,"transparent","consonant",190.079,2.28121296,13.6833,1.166823672,1.95506228814746,"deadly","high","low","high","high","A"
"1670",15,70,"sickness","List2","sick",70,6,6,1,508,508,"related","sickness","sick","ness",8,4,4,"transparent","consonant",70.6179,1.855021582,16.4795,1.242529006,1.492940263,"sickness","high","low","high","low","A"
"1671",15,71,"worthless","List2","worth",71,6,6,1,436,436,"related","worthless","worth","less",9,4,5,"transparent","consonant",99.1149,2.000498718,5.17587,0.790698146,2.530040984,"worthless","high","high","high","high","A"
"1672",15,72,"thankless","List2","thank",72,6,6,1,516,516,"related","thankless","thank","less",9,4,5,"transparent","consonant",69.4875,1.848112108,0.65442,0.218645772,8.452539844,"thankless","high","high","high","high","A"
"1673",15,73,"toothless","List2","tooth",73,6,6,1,563,563,"related","toothless","tooth","less",9,NA,5,"transparent","consonant",13.5643,1.163289616,1.84428,0.453972347,2.562468003,"toothless","high","high","high","high","A"
"1674",15,74,"weakness","List1","weak",74,6,6,1,561,561,"related","weakness","weak","ness",8,4,4,"transparent","consonant",47.9512,1.689763343,21.8338,1.358578193,1.243773344,"weakness","high","low","high","low","B"
"1675",15,75,"greatly","List1","great",75,6,6,1,652,652,"related","greatly","great","ly",7,2,5,"transparent","consonant",639.726,2.806672348,40.3361,1.616329499,1.736448136,"greatly","high","low","high","high","B"
"1676",15,76,"illness","List1","ill",76,6,6,1,629,629,"related","illness","ill","ness",7,4,3,"transparent","consonant",56.5181,1.759804532,35.3982,1.561079907,1.127299457,"illness","high","low","high","low","B"
